ID,associatedWithOccupation,contactDetails,description,endDate,function,name,sourceRecordLink,startDate,type,url,warning,workCount
Q6159356,,,,,,Japunga,https://www.wikidata.org/wiki/Q6159356,1/1/2001,musical group,,,
Q53450763,,,Australian jazz ensemble,,,Jazzgroove Mothership Orchestra,https://www.wikidata.org/wiki/Q53450763,,musical group,,,
Q2689367,,,Australian alternative rock band,,,Jebediah,https://www.wikidata.org/wiki/Q2689367,1/1/1994,musical group,,,
Q6174440,,,Rock band originating in Australia,,,Jeff Martin 777,https://www.wikidata.org/wiki/Q6174440,,musical group,,,
Q18688015,,,Australian musical duo,,,Jep and Dep,https://www.wikidata.org/wiki/Q18688015,,musical group,,,
Q6182241,,,Australian band,,,Jerk,https://www.wikidata.org/wiki/Q6182241,1/1/1998,musical group,,,
Q750460,,,Australian band,,,Jet,https://www.wikidata.org/wiki/Q750460,1/1/2001,musical group,,,
Q16850117,,,,,,Jetty Road,https://www.wikidata.org/wiki/Q16850117,1/1/2005,musical group,,,
Q6201653,,,,,,Jimmy and the Boys,https://www.wikidata.org/wiki/Q6201653,1/1/1976,musical group,,,
Q6202530,,,,,,Jinja Safari,https://www.wikidata.org/wiki/Q6202530,1/1/2010,musical group,,,
Q6204312,,,Australian blues and rock music band,,,Jo Jo Zep & The Falcons,https://www.wikidata.org/wiki/Q6204312,1/1/1975,musical group,,,
Q1442656,,,Australian band,,,John Butler Trio,https://www.wikidata.org/wiki/Q1442656,,musical group,,,
Q50169397,,,,,,John Justin and the Thunderwings,https://www.wikidata.org/wiki/Q50169397,1/1/1985,musical group,,,
Q6256996,,,,,,John Schumann and the Vagabond Crew,https://www.wikidata.org/wiki/Q6256996,1/1/2005,musical group,,,
Q6266603,,,,,,Johnny Dole & The Scabs,https://www.wikidata.org/wiki/Q6266603,,musical group,,,
Q6275699,,,Australian musician,,,Jonno Zilber,https://www.wikidata.org/wiki/Q6275699,,musical group,,,
Q6305158,,,Australian hard funk band,,,Juice,https://www.wikidata.org/wiki/Q6305158,1/1/1991,musical group,,,
Q6305419,,,Australian rock band,,,Juke Kartel,https://www.wikidata.org/wiki/Q6305419,,musical group,,,
Q6311090,,,Australian band,,,Jump 2 Light Speed,https://www.wikidata.org/wiki/Q6311090,,musical group,,,
Q49562153,,,,,,Jump Incorporated,https://www.wikidata.org/wiki/Q49562153,1/1/1985,musical group,,,
Q6316909,,,Australian music act,,,Justice Crew,https://www.wikidata.org/wiki/Q6316909,,musical group,,,
Q94998682,,,Australian band,,,Justice for the Damned,https://www.wikidata.org/wiki/Q94998682,,musical group,,,
Q6347307,,,,,,Kahvas Jute,https://www.wikidata.org/wiki/Q6347307,1/1/1970,musical group,,,
Q59590423,,,,,,Kalya Scintilla,https://www.wikidata.org/wiki/Q59590423,,musical group,,,
Q6357016,,,,,,Kamerunga,https://www.wikidata.org/wiki/Q6357016,1/1/2007,musical group,,,
Q66190228,,,Australian Hip Hop Duo,,,Karm & KB,https://www.wikidata.org/wiki/Q66190228,,musical group,,,
Q6372664,,,,,,Karma County,https://www.wikidata.org/wiki/Q6372664,1/1/1995,musical group,,,
Q912678,,,Australian progressive rock band,,,Karnivool,https://www.wikidata.org/wiki/Q912678,1/1/1997,musical group,,,
Q5959148,,,organization,,,Kent Steedman & The Tubular Greens,https://www.wikidata.org/wiki/Q5959148,,musical group,,,
Q6404462,,,,,,Kid Confucius,https://www.wikidata.org/wiki/Q6404462,,musical group,,,
Q6404995,,,Australian band,,,Kids in the Kitchen,https://www.wikidata.org/wiki/Q6404995,1/1/1983,musical group,,,
Q11871447,,,Australian rock band,,,Killing Heidi,https://www.wikidata.org/wiki/Q11871447,,musical group,,,
Q6409296,,,Australian indie rock band,,,Kim Salmon and the Surrealists,https://www.wikidata.org/wiki/Q6409296,1/1/1987,musical group,,,
Q6410516,,,,,,Kind of Pluto,https://www.wikidata.org/wiki/Q6410516,,musical group,,,
Q6410543,,,,,,Kindekrist,https://www.wikidata.org/wiki/Q6410543,1/1/1970,musical group,,,
Q6410583,,,,,,Kinderjazz,https://www.wikidata.org/wiki/Q6410583,,musical group,,,
Q19366461,,,Australian rock band,,,King Gizzard & The Lizard Wizard,https://www.wikidata.org/wiki/Q19366461,1/1/2010,musical group,,,
Q18205419,,,,,,King Parrot,https://www.wikidata.org/wiki/Q18205419,,musical group,,,
Q6412049,,,,,,King Snake Roost,https://www.wikidata.org/wiki/Q6412049,1/1/1985,musical group,,,
Q28421800,,,,,,King Tide,https://www.wikidata.org/wiki/Q28421800,,musical group,,,
Q10545601,,,,,,Kings of the Sun,https://www.wikidata.org/wiki/Q10545601,,musical group,,,
Q18388370,,,Australian rock band,,,Kingswood,https://www.wikidata.org/wiki/Q18388370,1/1/2009,musical group,,,
Q22278634,,,Australian darkwave band,,,Kismet,https://www.wikidata.org/wiki/Q22278634,1/1/1993,musical group,,,
Q6417156,,,,,,Kisschasy,https://www.wikidata.org/wiki/Q6417156,1/1/2002,musical group,,,
Q17484193,,,,,,Kito and Reija Lee,https://www.wikidata.org/wiki/Q17484193,1/1/2009,musical group,,,
Q20615,,,Australian electronic music duo,,,Knife Party,https://www.wikidata.org/wiki/Q20615,1/1/2011,musical group,,,
Q6426056,,,,,,Kohllapse,https://www.wikidata.org/wiki/Q6426056,1/1/1990,musical group,,,
Q6429679,,,,,,Konqistador,https://www.wikidata.org/wiki/Q6429679,,musical group,,,
Q6430487,,,New Zealand/Australian pop music band of the 1980s,,,Koo De Tah,https://www.wikidata.org/wiki/Q6430487,1/1/1984,musical group,,,
Q48700092,,,,,,Kookies N Kream,https://www.wikidata.org/wiki/Q48700092,,musical group,,,
Q6430632,,,,,,Koolism,https://www.wikidata.org/wiki/Q6430632,1/1/1992,musical group,,,
Q3198961,,,,,,Koritni,https://www.wikidata.org/wiki/Q3198961,1/1/2006,musical group,,,
Q6439709,,,pop punk band,,,Kryptonics,https://www.wikidata.org/wiki/Q6439709,1/1/1985,musical group,,,
Q6440925,,,"The Ku-ring-gai Philharmonic Orchestra (abbreviation – KPO) is an amateur community orchestra located in New South Wales, Australia. The orchestra was founded in 1971 by conductor Helen Quach. The current artistic director is Paul Terracini.",,,Ku-ring-gai Philharmonic Orchestra,https://www.wikidata.org/wiki/Q6440925,,musical group,,,
Q6441563,,,,,,Kuckles,https://www.wikidata.org/wiki/Q6441563,1/1/1981,musical group,,,
Q30597946,,,,,,Kulcha,https://www.wikidata.org/wiki/Q30597946,,musical group,,,
Q6443292,,,,,,Kulumindini Band,https://www.wikidata.org/wiki/Q6443292,,musical group,,,
Q51029736,,,,,,Lacerta,https://www.wikidata.org/wiki/Q51029736,,musical group,,,
Q6474258,,,,,,Lajamanu Teenage Band,https://www.wikidata.org/wiki/Q6474258,,musical group,,,
Q6493150,,,band,,,Lash,https://www.wikidata.org/wiki/Q6493150,1/1/1996,musical group,,,
Q6494315,,,Australian indie rock band,,,Last Dinosaurs,https://www.wikidata.org/wiki/Q6494315,1/1/2007,musical group,,,
Q6494444,,,,,,Last Leaves,https://www.wikidata.org/wiki/Q6494444,1/1/2012,musical group,,,
Q6494766,,,,,,Last Words,https://www.wikidata.org/wiki/Q6494766,,musical group,,,
Q52175814,,,,,,Latitude 37,https://www.wikidata.org/wiki/Q52175814,1/1/2009,musical group,,,
Q6498101,,,,,,Laughing Clowns,https://www.wikidata.org/wiki/Q6498101,1/1/1979,musical group,,,
Q6498589,,,"post-rock band from Melbourne, Australia",,,Laura,https://www.wikidata.org/wiki/Q6498589,,musical group,,,
Q6508484,,,,,,Leader Cheetah,https://www.wikidata.org/wiki/Q6508484,1/1/2007,musical group,,,
Q17507385,,,,,,Leadfinger,https://www.wikidata.org/wiki/Q17507385,1/1/2006,musical group,,,
Q6517957,,,,,,Legends of Motorsport,https://www.wikidata.org/wiki/Q6517957,1/1/1997,musical group,,,
Q55616765,,,,,,Leopard Lake,https://www.wikidata.org/wiki/Q55616765,,musical group,,,
Q6533286,,,Australian band,,,Lethbridge,https://www.wikidata.org/wiki/Q6533286,1/1/1997,musical group,,,
Q98400682,,,Australian Electronic Indie group,,,Life Is Better Blonde,https://www.wikidata.org/wiki/Q98400682,,musical group,,,
Q61746779,,,Australian pop rock duo,,,Lime Cordiale,https://www.wikidata.org/wiki/Q61746779,,musical group,,,
Q6549141,,,Australian punk rock band,,,Lime Spiders,https://www.wikidata.org/wiki/Q6549141,1/1/1979,musical group,,,
Q6558513,,,,,,Lisa Young Quartet,https://www.wikidata.org/wiki/Q6558513,,musical group,,,
Q6649122,,,Australian indie rock band,,,Little Birdy,https://www.wikidata.org/wiki/Q6649122,1/1/2002,musical group,,,
Q30597364,,,Australian band formed in 1980,,,Little Heroes,https://www.wikidata.org/wiki/Q30597364,1/1/1980,musical group,,,
Q27169824,,,Australian folk band,,,Little May,https://www.wikidata.org/wiki/Q27169824,1/1/2012,musical group,,,
Q15053093,,,band,,,Little Red,https://www.wikidata.org/wiki/Q15053093,1/1/2005,musical group,,,
Q1474932,,,Australian rock band,,,Little River Band,https://www.wikidata.org/wiki/Q1474932,1/1/1975,musical group,,,
Q6651875,,,,,,Little Scout,https://www.wikidata.org/wiki/Q6651875,,musical group,,,
Q18165745,,,,,,Little Sea,https://www.wikidata.org/wiki/Q18165745,,musical group,,,
Q6663051,,,Australian band,,,Lo-Tel,https://www.wikidata.org/wiki/Q6663051,,musical group,,,
Q56295120,,,band,,,Lo!,https://www.wikidata.org/wiki/Q56295120,,musical group,,,
Q18166093,,,Australian rock band,,,LONGREEF,https://www.wikidata.org/wiki/Q18166093,,musical group,,,
Q16948960,,,Australian indie rock band,,,Loon Lake,https://www.wikidata.org/wiki/Q16948960,,musical group,,,
Q6678880,,,band,,,Lord,https://www.wikidata.org/wiki/Q6678880,1/1/2003,musical group,,,
Q6679478,,,,,,Lord Kaos,https://www.wikidata.org/wiki/Q6679478,1/1/1994,musical group,,,
Q6684292,,,,,,Lost Valentinos,https://www.wikidata.org/wiki/Q6684292,,musical group,,,
Q6691928,,,Australian band,,,Love of Diagrams,https://www.wikidata.org/wiki/Q6691928,,musical group,,,
Q15053738,,,,,,Love Outside Andromeda,https://www.wikidata.org/wiki/Q15053738,1/1/2000,musical group,,,
Q15044744,,,,,,Love Pump,https://www.wikidata.org/wiki/Q15044744,1/1/1986,musical group,,,
Q6694140,,,band,,,Lowrider,https://www.wikidata.org/wiki/Q6694140,,musical group,,,
Q28114672,,,"Australian indie rock band formed in 2008 and based in Melbourne, Australia",,,Lowtide,https://www.wikidata.org/wiki/Q28114672,1/1/2008,musical group,,,
Q52397902,,,"supergroup by Labrinth, Sia, and Diplo",,,LSD,https://www.wikidata.org/wiki/Q52397902,1/1/2018,musical group,,,
Q3331016,,,Australian noise rock band,,,Lubricated Goat,https://www.wikidata.org/wiki/Q3331016,,musical group,,,
Q30598281,,,Tasmanian music band,,,Luca Brasi,https://www.wikidata.org/wiki/Q30598281,1/1/2009,musical group,,,
Q6697548,,,Australian progressive rock band,,,Lucius Hunt,https://www.wikidata.org/wiki/Q6697548,1/1/2004,musical group,,,
Q6698266,,,Australian band from Melbourne,,,Lucy De Ville,https://www.wikidata.org/wiki/Q6698266,,musical group,,,
Q17466411,,,Australian band,,,Luluc,https://www.wikidata.org/wiki/Q17466411,,musical group,,,
Q51029979,,,band,,,Lustration,https://www.wikidata.org/wiki/Q51029979,,musical group,,,
Q6723322,,,,,,Mach Pelican,https://www.wikidata.org/wiki/Q6723322,,musical group,,,
Q6723662,,,Australian rock band,,,Machine Gun Fellatio,https://www.wikidata.org/wiki/Q6723662,,musical group,,,
Q6721971,,,,,,MacKenzie Theory,https://www.wikidata.org/wiki/Q6721971,1/1/1971,musical group,,,
Q55106183,,,,,,Macquarie Trio,https://www.wikidata.org/wiki/Q55106183,,musical group,,,
Q6726611,,,rock band from Australia,,,Madder Lake,https://www.wikidata.org/wiki/Q6726611,1/1/1968,musical group,,,
Q16949951,,,"Australian indie rock band, 2009–2014",,,Made in Japan,https://www.wikidata.org/wiki/Q16949951,,musical group,,,
Q1346932,,,Australian electronic music duo,,,Madison Avenue,https://www.wikidata.org/wiki/Q1346932,1/1/1999,musical group,,,
Q6729126,,,,,,Maeder,https://www.wikidata.org/wiki/Q6729126,,musical group,,,
Q3276881,,,Australian rock band,,,Magic Dirt,https://www.wikidata.org/wiki/Q3276881,,musical group,,,
Q6730759,,,,,,Magic Lunchbox,https://www.wikidata.org/wiki/Q6730759,,musical group,,,
Q11880653,,,Australian symphonic deathcore/metalcore band,,,Make Them Suffer,https://www.wikidata.org/wiki/Q11880653,1/1/2008,musical group,,,
Q51030004,,,,,,Malichor,https://www.wikidata.org/wiki/Q51030004,,musical group,,,
Q60785859,,,,,,Mama Kin Spender,https://www.wikidata.org/wiki/Q60785859,,musical group,,,
Q3091269,,,,,,Mammal,https://www.wikidata.org/wiki/Q3091269,1/1/2006,musical group,,,
Q1888386,,,Australian hard rock/stoner rock band,,,Mammoth Mammoth,https://www.wikidata.org/wiki/Q1888386,1/1/2007,musical group,,,
Q6746159,,,,,,Man Bites God,https://www.wikidata.org/wiki/Q6746159,,musical group,,,
Q59242179,,,australian music group,,,Mansionair,https://www.wikidata.org/wiki/Q59242179,,musical group,,,
Q6752126,,,Australian musical group,,,Mantissa,https://www.wikidata.org/wiki/Q6752126,1/1/1989,musical group,,,
Q6758237,,,,,,Marcus Hook Roll Band,https://www.wikidata.org/wiki/Q6758237,,musical group,,,
Q6774296,,,,,,Martha's Vineyard,https://www.wikidata.org/wiki/Q6774296,1/1/1986,musical group,,,
Q6776131,,,,,,Martin Martini and the Bone Palace Orchestra,https://www.wikidata.org/wiki/Q6776131,,musical group,,,
Q27897901,,,,,,Martire,https://www.wikidata.org/wiki/Q27897901,,musical group,,,
Q56294793,,,,,,Martyrs Shrine,https://www.wikidata.org/wiki/Q56294793,,musical group,,,
Q6779885,,,Australian hardcore band,,,Mary Jane Kelly,https://www.wikidata.org/wiki/Q6779885,,musical group,,,
Q6780858,,,,,,Mary Trembles,https://www.wikidata.org/wiki/Q6780858,,musical group,,,
Q29325582,,,Australian dance act and electronic band,,,Mashd N Kutcher,https://www.wikidata.org/wiki/Q29325582,1/1/2013,musical group,,,
Q19561413,,,Australian pop-rock group,,,Masketta Fall,https://www.wikidata.org/wiki/Q19561413,1/1/2011,musical group,,,
Q6783660,,,,,,Masonia,https://www.wikidata.org/wiki/Q6783660,,musical group,,,
Q18062262,,,Australian hardcore punk band,,,Massappeal,https://www.wikidata.org/wiki/Q18062262,,musical group,,,
Q30605403,,,,,,Massive,https://www.wikidata.org/wiki/Q30605403,,musical group,,,
Q47227017,,,,,,Massive Appendage,https://www.wikidata.org/wiki/Q47227017,1/1/1986,musical group,,,
Q6788635,,,Australian rock band,,,Matt Finish,https://www.wikidata.org/wiki/Q6788635,1/1/1978,musical group,,,
Q47162843,,,,,,Max & Bianca,https://www.wikidata.org/wiki/Q47162843,,musical group,,,
Q6795145,,,band,,,Max Q,https://www.wikidata.org/wiki/Q6795145,1/1/1989,musical group,,,
Q29324812,,,,,,Maybe Dolls,https://www.wikidata.org/wiki/Q29324812,1/1/1991,musical group,,,
Q28405242,,,,,,McAlister Kemp,https://www.wikidata.org/wiki/Q28405242,,musical group,,,
Q6715534,,,Australian rock band,,,ME,https://www.wikidata.org/wiki/Q6715534,,musical group,,,
Q51029000,,,,,,Mekigah,https://www.wikidata.org/wiki/Q51029000,,musical group,,,
Q24997587,,,ska band,,,Melbourne Ska Orchestra,https://www.wikidata.org/wiki/Q24997587,,musical group,,,
Q6811891,,,,,,Melbourne String Ensemble,https://www.wikidata.org/wiki/Q6811891,,musical group,,,
Q667360,,,"orchestra based in Melbourne, Australia",,,Melbourne Symphony Orchestra,https://www.wikidata.org/wiki/Q667360,1/1/1906,musical group,,,
Q60785634,,,,,,Mell-O-Tones,https://www.wikidata.org/wiki/Q60785634,,musical group,,,
Q6815197,,,Australian hard rock band,,,Memento,https://www.wikidata.org/wiki/Q6815197,1/1/2001,musical group,,,
Q831111,,,Australian rock band,,,Men at Work,https://www.wikidata.org/wiki/Q831111,1/1/1978,musical group,,,
Q93840,,,Australian new wave/pop-rock band,,,Mental As Anything,https://www.wikidata.org/wiki/Q93840,1/1/1976,musical group,,,
Q6715399,,,,,,MEO 245,https://www.wikidata.org/wiki/Q6715399,,musical group,,,
Q28225666,,,,,,Mephistopheles,https://www.wikidata.org/wiki/Q28225666,,musical group,,,
Q3306415,,,Australian indie rock band,,,Mercy Arms,https://www.wikidata.org/wiki/Q3306415,,musical group,,,
Q6818888,,,,,,Mere Theory,https://www.wikidata.org/wiki/Q6818888,1/1/2000,musical group,,,
Q59590499,,,,,,Merkaba,https://www.wikidata.org/wiki/Q59590499,,musical group,,,
Q27897888,,,,,,Meshiaak,https://www.wikidata.org/wiki/Q27897888,,musical group,,,
Q6822323,,,,,,Metabass'n'Breath,https://www.wikidata.org/wiki/Q6822323,,musical group,,,
Q22121841,,,Australian band,,,Metanoia,https://www.wikidata.org/wiki/Q22121841,1/1/1990,musical group,,,
Q30069921,,,Australian art rock band from Perth,,,Methyl Ethel,https://www.wikidata.org/wiki/Q30069921,1/1/2013,musical group,,,
Q3855912,,,,,,Mi-Sex,https://www.wikidata.org/wiki/Q3855912,1/1/1978,musical group,,,
Q2129943,,,Australian synthpop band,,,Miami Horror,https://www.wikidata.org/wiki/Q2129943,1/1/2007,musical group,,,
Q6840486,,,,,,Microwave Jenny,https://www.wikidata.org/wiki/Q6840486,,musical group,,,
Q48697943,,,Australian Indie Rock band,,,Middle Kids,https://www.wikidata.org/wiki/Q48697943,,musical group,,,
Q2088986,,,Australian electronic rock band,,,Midnight Juggernauts,https://www.wikidata.org/wiki/Q2088986,,musical group,,,
Q48284,,,Australian band,,,Midnight Oil,https://www.wikidata.org/wiki/Q48284,1/1/1976,musical group,,,
Q6844137,,,,,,Mighty Kong,https://www.wikidata.org/wiki/Q6844137,1/1/1973,musical group,,,
Q6849375,,,Australian children's entertainers between the 70's and 80's,,,Mike and Michelle Jackson,https://www.wikidata.org/wiki/Q6849375,1/1/1979,musical group,,,
Q6851308,,,Australian hardcore punk band,,,Miles Away,https://www.wikidata.org/wiki/Q6851308,1/1/2002,musical group,,,
Q6859999,,,Australian singers,,,Mills Sisters,https://www.wikidata.org/wiki/Q6859999,,musical group,,,
Q22279218,,,"electronic hip-hop duo from Melbourne, Australia",,,Milwaukee Banks,https://www.wikidata.org/wiki/Q22279218,,musical group,,,
Q6863968,,,,,,Mindsnare,https://www.wikidata.org/wiki/Q6863968,1/1/1993,musical group,,,
Q6865407,,,Australian electronic and rock band,,,Minimum Chips,https://www.wikidata.org/wiki/Q6865407,,musical group,,,
Q6875346,,,Australian metal band,,,Misery,https://www.wikidata.org/wiki/Q6875346,1/1/1991,musical group,,,
Q13195100,,,,,,Misery's Omen,https://www.wikidata.org/wiki/Q13195100,,musical group,,,
Q6879035,,,Australian band 1972–1975,,,Mississippi,https://www.wikidata.org/wiki/Q6879035,,musical group,,,
Q6883929,,,,,,Mixed Relations,https://www.wikidata.org/wiki/Q6883929,,musical group,,,
Q6885883,,,,,,Mnemonic Ascent,https://www.wikidata.org/wiki/Q6885883,,musical group,,,
Q4044426,,,australian rock band,,,Models,https://www.wikidata.org/wiki/Q4044426,1/1/1978,musical group,,,
Q64027586,,,,,,Modular Lounge,https://www.wikidata.org/wiki/Q64027586,,musical group,,,
Q6896088,,,Australian power pop band,,,Moler,https://www.wikidata.org/wiki/Q6896088,1/1/1993,musical group,,,
Q6898776,,,Australian rock band formed,,,Mondo Rock,https://www.wikidata.org/wiki/Q6898776,1/1/1976,musical group,,,
Q16953171,,,,,,Monks of Mellonwah,https://www.wikidata.org/wiki/Q16953171,,musical group,,,
Q17053118,,,,,,Monsieur Camembert,https://www.wikidata.org/wiki/Q17053118,,musical group,,,
Q6904212,,,Australian indie pop band,,,Montana,https://www.wikidata.org/wiki/Q6904212,1/1/1997,musical group,,,
Q51030011,,,,,,Morbid Curse,https://www.wikidata.org/wiki/Q51030011,,musical group,,,
Q1948667,,,Australian thrash metal band,,,Mortal Sin,https://www.wikidata.org/wiki/Q1948667,1/1/1985,musical group,,,
Q31842547,,,,,,Mortality,https://www.wikidata.org/wiki/Q31842547,,musical group,,,
Q1123016,,,band,,,Mortification,https://www.wikidata.org/wiki/Q1123016,1/1/1987,musical group,,,
Q16953587,,,rock band,,,Mother Goose,https://www.wikidata.org/wiki/Q16953587,1/1/1975,musical group,,,
Q6918100,,,,,,Motor Ace,https://www.wikidata.org/wiki/Q6918100,1/1/1998,musical group,,,
Q2278773,,,Australian funeral doom metal band,,,Mournful Congregation,https://www.wikidata.org/wiki/Q2278773,1/1/1993,musical group,,,
